,P
4835.55914,2536.774449
4836.053763,2533.53278
4836.548387,2526.340971
4837.043011,2516.907429
4837.537634,2510.010847
4838.032258,2512.948374
4838.526882,2532.52321
4839.021505,2569.54111
4839.516129,2615.545558
4840.010753,2656.961357
4840.505376,2683.050318
4841,2690.327622
4841.5,2681.901382
4842,2664.415171
4842.5,2645.87481
4843,2633.118118
4843.5,2628.119767
4844,2626.645962
4844.5,2622.17989
4845,2611.733944
4845.5,2597.051442
4846,2581.862224
4846.5,2568.495349
4847,2557.515899
4847.5,2548.725002
4848,2541.37416
4848.5,2534.588587
4849,2527.572773
4849.5,2520.418294
4850,2513.981063
4850.5,2509.975185
4851,2510.929482
4851.5,2518.737332
4852,2532.108461
4852.5,2545.729028
4853,2553.928356
4853.5,2554.354349
4854,2548.282994
4854.5,2537.251165
4855,2521.26701
4855.5,2500.391049
4856,2476.507048
4856.5,2451.416904
4857,2424.415386
4857.5,2394.683319
4858,2364.940027
4858.5,2341.402048
4859,2328.591722
4859.5,2325.755237
4860,2328.542616
4860.5,2332.051959
4861,2330.62827
4861.5,2316.031318
4862,2280.924665
4862.5,2225.148458
4863,2157.946259
4863.5,2093.316709
4864,2041.978372
4864.5,2008.210527
4865,1991.252641
4865.5,1988.139864
4866,1994.46647
4866.5,2006.980748
4867,2025.656931
4867.5,2049.929535
4868,2072.785225
4868.5,2081.504762
4869,2067.775715
4869.5,2034.567435
4870,1993.331239
4870.5,1954.561525
4871,1923.926516
4871.5,1906.447872
4872,1908.130451
4872.5,1930.573568
4873,1966.203145
4873.5,2002.894974
4874,2032.461382
4874.5,2054.183282
4875,2072.263349
4875.5,2090.944208
4876,2111.765278
4876.5,2132.81648
4877,2149.552719
4877.5,2158.389584
4878,2160.833324
4878.5,2162.972039
4879,2167.651334
4879.5,2170.513227
4880,2165.647233
4880.5,2154.238169
4881,2145.553061
4881.5,2148.301921
4882,2162.510185
4882.5,2180.615186
4883,2194.724623
4883.5,2199.79388
4884,2192.238048
4884.5,2167.312881
4885,2117.464821
4885.5,2035.07175
4886,1920.094729
4886.5,1786.059634
4887,1657.431807
4887.5,1556.494311
4888,1490.627028
4888.5,1452.380559
4889,1430.503997
4889.5,1416.391016
4890,1400.48016
4890.5,1370.706154
4891,1317.260058
4891.5,1241.315074
4892,1156.849617
4892.5,1082.303141
4893,1028.807851
4893.5,996.5977735
4894,982.9346055
4894.5,991.0557951
4895,1031.971302
4895.5,1114.211657
4896,1229.789982
4896.5,1352.561694
4897,1451.227762
4897.5,1504.653103
4898,1507.814936
4898.5,1467.920325
4899,1398.604271
4899.5,1316.030838
4900,1237.521023
4900.5,1178.418661
4901,1146.49422
4901.5,1137.933251
4902,1139.351304
4902.5,1136.819921
4903,1124.625076
4903.5,1107.71375
4904,1095.95411
4904.5,1095.482181
4905,1105.168052
4905.5,1120.324536
4906,1138.805832
4906.5,1163.667151
4907,1201.517147
4907.5,1258.906804
4908,1339.60707
4908.5,1443.396913
4909,1565.379073
4909.5,1696.112289
4910,1821.906608
4910.5,1928.380382
4911,2007.266636
4911.5,2060.119685
4912,2096.458419
4912.5,2127.192438
4913,2158.671197
4913.5,2191.342409
4914,2222.295519
4914.5,2247.907976
4915,2265.227654
4915.5,2273.721639
4916,2275.402335
4916.5,2273.273995
4917,2269.385695
4917.5,2263.655633
4918,2254.370727
4918.5,2239.07217
4919,2214.873903
4919.5,2179.245846
4920,2133.983169
4920.5,2088.677831
4921,2057.106422
4921.5,2047.920412
4922,2057.885153
4922.5,2075.260605
4923,2089.054397
4923.5,2094.710348
4924,2093.052864
4924.5,2087.498501
4925,2082.285373
4925.5,2080.237613
4926,2081.365401
4926.5,2083.723556
4927,2085.899528
4927.5,2088.843307
4928,2095.07613
4928.5,2106.101897
4929,2121.88236
4929.5,2141.466691
4930,2161.963782
4930.5,2176.653724
4931,2177.071293
4931.5,2159.174951
4932,2127.561698
4932.5,2093.017875
4933,2064.573897
4933.5,2044.434341
4934,2029.94056
4934.5,2018.323533
4935,2008.904906
4935.5,2002.559848
4936,2000.340543
4936.494681,2001.676884
4936.989362,2003.377955
4937.484043,2000.740222
4937.978723,1990.715784
4938.473404,1974.986432
4938.968085,1960.177695
4939.462766,1955.280856
4939.957447,1967.873428
4940.452128,2000.409316
4940.946809,2047.697844
4941.441489,2098.253674
4941.93617,2140.349691
4942.430851,2168.396971
4942.925532,2184.617195
4943.420213,2195.256902
4943.914894,2205.303653
4944.409574,2216.000407
4944.904255,2225.965973
4945.398936,2233.308461
4945.893617,2237.016611
4946.388298,2237.437612
4946.882979,2235.959004
4947.37766,2234.244006
4947.87234,2233.442057
4948.367021,2233.931503
4948.861702,2235.071652
4949.356383,2234.915386
4949.851064,2230.335087
4950.345745,2218.270943
4950.840426,2197.789051
4951.335106,2171.480329
4951.829787,2144.692854
4952.324468,2122.577984
4952.819149,2107.609922
4953.31383,2099.125483
4953.808511,2094.456883
4954.303191,2089.996233
4954.797872,2081.680686
4955.292553,2066.134207
4955.787234,2042.892935
4956.281915,2015.755377
4956.776596,1990.903893
4957.271277,1972.94425
4957.765957,1962.479569
4958.260638,1957.277922
4958.755319,1955.36129
4959.25,1957.329635
4959.744681,1966.559732
4960.239362,1986.911295
4960.734043,2019.249935
4961.228723,2058.696221
4961.723404,2095.294133
4962.218085,2118.639924
4962.712766,2123.485022
4963.207447,2112.296838
4963.702128,2093.75855
4964.196809,2078.059897
4964.691489,2071.211956
4965.18617,2070.920429
4965.680851,2066.414535
4966.175532,2043.132936
4966.670213,1990.902773
4967.164894,1910.984381
4967.659574,1816.499431
4968.154255,1724.959385
4968.648936,1648.059813
4969.143617,1587.82121
4969.638298,1540.773359
4970.132979,1504.462177
4970.62766,1479.884123
4971.12234,1469.952049
4971.617021,1476.84533
4972.111702,1499.338606
4972.606383,1531.654051
4973.101064,1565.634177
4973.595745,1594.521705
4974.090426,1615.989341
4974.585106,1631.264737
4975.079787,1644.221858
4975.574468,1661.746344
4976.069149,1692.577997
4976.56383,1743.226734
4977.058511,1812.436682
4977.553191,1890.922851
4978.047872,1966.211833
4978.542553,2028.767425
4979.037234,2073.488927
4979.531915,2098.354613
4980.026596,2103.731112
4980.521277,2091.913531
4981.015957,2067.166746
4981.510638,2035.168116
4982.005319,2001.739299
4982.5,1971.110685
4982.994681,1944.472601
4983.489362,1919.847921
4983.984043,1893.527597
4984.478723,1862.138251
4984.973404,1824.833341
4985.468085,1785.371051
4985.962766,1752.764366
4986.457447,1736.833204
4986.952128,1740.509929
4987.446809,1756.764538
4987.941489,1774.496275
4988.43617,1786.773084
4988.930851,1792.143613
4989.425532,1790.330272
4989.920213,1777.838189
4990.414894,1750.126396
4990.909574,1708.091717
4991.404255,1660.67612
4991.898936,1621.44743
4992.393617,1600.963855
4992.888298,1601.838967
4993.382979,1620.27348
4993.87766,1652.036829
4994.37234,1697.442612
4994.867021,1758.690601
4995.361702,1833.165653
4995.856383,1909.516435
4996.351064,1971.826783
4996.845745,2008.764863
4997.340426,2018.458165
4997.835106,2006.883054
4998.329787,1982.637139
4998.824468,1954.477851
4999.319149,1930.974658
4999.81383,1920.186133
5000.308511,1927.536591
5000.803191,1951.790259
5001.297872,1985.185198
5001.792553,2018.056216
5002.287234,2044.66466
5002.781915,2064.700464
5003.276596,2080.037836
5003.771277,2090.057787
5004.265957,2090.837931
5004.760638,2078.633169
5005.255319,2053.153284
5005.75,2019.250561
5006.244681,1985.63339
5006.739362,1960.272844
5007.234043,1945.415167
5007.728723,1936.845761
5008.223404,1928.56272
5008.718085,1918.930254
5009.212766,1912.868228
5009.707447,1917.978569
5010.202128,1938.146961
5010.696809,1970.407842
5011.191489,2006.973554
5011.68617,2039.638295
5012.180851,2062.827042
5012.675532,2073.622125
5013.170213,2070.303673
5013.664894,2052.534404
5014.159574,2022.794898
5014.654255,1986.921261
5015.148936,1952.324685
5015.643617,1924.723738
5016.138298,1906.08089
5016.632979,1895.270309
5017.12766,1890.252482
5017.62234,1889.209656
5018.117021,1890.24226
5018.611702,1890.44
5019.106383,1885.564682
5019.601064,1871.661648
5020.095745,1848.338757
5020.590426,1820.713001
5021.085106,1797.076118
5021.579787,1783.32786
5022.074468,1779.234943
5022.569149,1780.146478
5023.06383,1782.014377
5023.558511,1784.268711
5024.053191,1789.186024
5024.547872,1800.393946
5025.042553,1821.46539
5025.537234,1853.934976
5026.031915,1895.479069
5026.526596,1940.97905
5027.021277,1986.134
5027.515957,2029.826234
5028.010638,2073.440084
5028.505319,2118.494775
5029,2165.546629
5029.494737,2214.332482
5029.989474,2263.416159
5030.484211,2309.709137
5030.978947,2349.090034
5031.473684,2378.870292
5031.968421,2399.964207
5032.463158,2417.153707
5032.957895,2436.868214
5033.452632,2463.391838
5033.947368,2496.386736
5034.442105,2530.991594
5034.936842,2560.426532
5035.431579,2578.978962
5035.926316,2584.502891
5036.421053,2579.226442
5036.915789,2569.137054
5037.410526,2562.142537
5037.905263,2564.07923
5038.4,2575.265511
5038.894737,2590.098211
5039.389474,2601.016772
5039.884211,2603.101415
5040.378947,2595.778888
5040.873684,2580.986006
5041.368421,2560.133421
5041.863158,2533.806809
5042.357895,2503.487961
5042.852632,2473.27202
5043.347368,2449.053073
5043.842105,2435.352561
5044.336842,2432.571822
5044.831579,2437.367546
5045.326316,2446.200838
5045.821053,2457.429889
5046.315789,2470.172841
5046.810526,2481.726244
5047.305263,2487.319151
5047.8,2483.589199
5048.294737,2471.467838
5048.789474,2455.597907
5049.284211,2440.732058
5049.778947,2429.336121
5050.273684,2421.711823
5050.768421,2417.371709
5051.263158,2415.793517
5051.757895,2415.197565
5052.252632,2410.868622
5052.747368,2394.458498
5053.242105,2356.73002
5053.736842,2293.439002
5054.231579,2210.616417
5054.726316,2123.19983
5055.221053,2045.891623
5055.715789,1984.093899
5056.210526,1934.246319
5056.705263,1891.506124
5057.2,1854.056031
5057.694737,1819.937941
5058.189474,1783.436275
5058.684211,1738.667712
5059.178947,1686.329597
5059.673684,1634.673627
5060.168421,1593.627007
5060.663158,1568.294053
5061.157895,1558.047397
5061.652632,1557.945717
5062.147368,1560.790759
5062.642105,1561.101787
5063.136842,1559.849822
5063.631579,1565.173076
5064.126316,1584.65564
5064.621053,1615.732911
5065.115789,1646.179152
5065.610526,1665.668871
5066.105263,1674.197854
5066.6,1679.723971
5067.094737,1689.736424
5067.589474,1707.535827
5068.084211,1735.206037
5068.578947,1774.640314
5069.073684,1821.925935
5069.568421,1864.316083
5070.063158,1887.057524
5070.557895,1883.827872
5071.052632,1862.073569
5071.547368,1840.23977
5072.042105,1838.933719
5072.536842,1869.759444
5073.031579,1928.506332
5073.526316,1997.155092
5074.021053,2054.129496
5074.515789,2086.070864
5075.010526,2092.626127
5075.505263,2082.099345
5076,2063.55104
5076.494737,2041.745244
5076.989474,2018.251598
5077.484211,1995.167958
5077.978947,1976.070431
5078.473684,1963.863713
5078.968421,1960.852264
5079.463158,1970.500308
5079.957895,1994.836226
5080.452632,2028.838073
5080.947368,2058.735185
5081.442105,2069.360053
5081.936842,2054.847692
5082.431579,2023.243592
5082.926316,1991.212812
5083.421053,1973.77705
5083.915789,1977.669716
5084.410526,2001.850062
5084.905263,2040.835147
5085.4,2086.608548
5085.894737,2129.785585
5086.389474,2162.440392
5086.884211,2180.873293
5087.378947,2185.14327
5087.873684,2177.247381
5088.368421,2160.302404
5088.863158,2138.918181
5089.357895,2118.172585
5089.852632,2102.456159
5090.347368,2096.33466
5090.842105,2105.214112
5091.336842,2132.678594
5091.831579,2175.10709
5092.326316,2221.323126
5092.821053,2259.138485
5093.315789,2282.224599
5093.810526,2291.169833
5094.305263,2289.893425
5094.8,2282.69555
5095.294737,2273.120397
5095.789474,2263.275867
5096.284211,2251.829071
5096.778947,2234.839211
5097.273684,2211.269448
5097.768421,2186.415883
5098.263158,2167.94883
5098.757895,2156.343549
5099.252632,2142.408737
5099.747368,2115.955935
5100.242105,2075.390562
5100.736842,2028.245897
5101.231579,1983.387471
5101.726316,1944.894946
5102.221053,1911.276932
5102.715789,1878.524341
5103.210526,1842.342059
5103.705263,1799.688491
5104.2,1750.348081
5104.694737,1696.825901
5105.189474,1643.388365
5105.684211,1596.428561
5106.178947,1563.599761
5106.673684,1549.626456
5107.168421,1551.807695
5107.663158,1560.445649
5108.157895,1566.439514
5108.652632,1569.191341
5109.147368,1575.661338
5109.642105,1590.940667
5110.136842,1612.591458
5110.631579,1633.678452
5111.126316,1649.44321
5111.621053,1659.074962
5112.115789,1661.744692
5112.610526,1654.255101
5113.105263,1635.498318
5113.6,1612.479082
5114.094737,1599.341317
5114.589474,1609.051348
5115.084211,1644.897281
5115.578947,1699.746198
5116.073684,1764.531784
5116.568421,1835.401172
5117.063158,1911.539002
5117.557895,1988.988194
5118.052632,2058.851151
5118.547368,2112.838894
5119.042105,2149.246442
5119.536842,2173.454496
5120.031579,2192.584082
5120.526316,2210.063355
5121.021053,2224.597832
5121.515789,2233.318926
5122.010526,2236.39573
5122.505263,2237.875685
5123,2241.101244
5123.5,2242.52612
5124,2231.986291
5124.5,2200.331801
5125,2146.409233
5125.5,2076.656264
5126,1999.077925
5126.5,1919.046012
5127,1840.900729
5127.5,1771.654746
5128,1719.316391
5128.5,1686.791534
5129,1668.677571
5129.5,1654.178204
5130,1633.128983
5130.5,1600.377548
5131,1557.113902
5131.5,1509.784555
5132,1468.13312
5132.5,1442.405334
5133,1440.316969
5133.5,1464.759955
5134,1513.338278
5134.5,1579.48885
5135,1654.449513
5135.5,1729.355097
5136,1796.780734
5136.5,1851.955263
5137,1893.527954
5137.5,1923.10325
5138,1943.732142
5138.5,1957.348217
5139,1962.052535
5139.5,1951.808374
5140,1919.432586
5140.5,1862.371957
5141,1787.668329
5141.5,1712.18909
5142,1655.444598
5142.5,1628.582249
5143,1626.885683
5143.5,1635.020208
5144,1639.89598
5144.5,1637.654285
5145,1631.013453
5145.5,1623.578382
5146,1619.798154
5146.5,1625.229967
5147,1643.035404
5147.5,1668.134754
5148,1689.437567
5148.5,1701.329739
5149,1712.23419
5149.5,1741.048084
5150,1803.582825
5150.5,1899.278873
5151,2010.357924
5151.5,2113.789268
5152,2193.813504
5152.5,2247.074362
5153,2280.359618
5153.5,2304.12519
5154,2324.320788
5154.5,2340.325794
5155,2349.481546
5155.5,2352.340616
5156,2350.735376
5156.5,2341.306598
5157,2314.254817
5157.5,2261.911214
5158,2188.103099
5158.5,2107.285285
5159,2034.851737
5159.5,1978.375585
5160,1938.144037
5160.5,1913.980242
5161,1907.754424
5161.5,1917.669669
5162,1933.763287
5162.5,1942.084332
5163,1934.924295
5163.5,1915.895354
5164,1896.283476
5164.5,1885.269992
5165,1883.856494
5165.5,1886.551014
5166,1887.943314
5166.5,1889.5071
5167,1899.554798
5167.5,1925.974927
5168,1967.344361
5168.5,2011.984116
5169,2044.666651
5169.5,2053.390756
5170,2030.887005
5170.5,1973.646564
5171,1883.818324
5171.5,1771.280953
5172,1652.527169
5172.5,1544.693748
5173,1457.694514
5173.5,1391.57769
5174,1340.13334
5174.5,1297.862701
5175,1263.611105
5175.5,1239.490362
5176,1226.073002
5176.5,1219.153512
5177,1212.449161
5177.5,1200.80421
5178,1181.871986
5178.5,1155.094637
5179,1121.278861
5179.5,1084.528729
5180,1053.112291
5180.5,1037.823223
5181,1046.292997
5181.5,1078.504881
5182,1126.327602
5182.5,1175.185615
5183,1210.904772
5183.5,1227.76138
5184,1231.901879
5184.5,1234.211726
5185,1239.470127
5185.5,1243.191558
5186,1238.548444
5186.5,1224.038036
5187,1203.706203
5187.5,1184.343879
5188,1171.955853
5188.5,1167.902966
5189,1169.09447
5189.5,1174.913589
5190,1193.301543
5190.5,1235.404307
5191,1299.996576
5191.5,1368.075237
5192,1416.855199
5192.5,1439.266541
5193,1447.967988
5193.5,1461.092804
5194,1485.290127
5194.5,1512.96628
5195,1534.740585
5195.5,1548.710524
5196,1558.471953
5196.5,1565.738939
5197,1567.571211
5197.5,1561.311183
5198,1550.65795
5198.5,1547.136129
5199,1562.591166
5199.5,1597.894603
5200,1639.658029
5200.5,1669.074849
5201,1677.207169
5201.5,1671.381911
5202,1668.138832
5202.5,1679.380266
5203,1703.159009
5203.5,1727.053715
5204,1739.487592
5204.5,1739.035018
5205,1732.982162
5205.5,1730.802297
5206,1739.921914
5206.5,1765.983613
5207,1812.80503
5207.5,1878.352943
5208,1952.36608
5208.5,2021.476963
5209,2078.043729
5209.5,2123.384169
5210,2164.106925
5210.5,2206.648078
5211,2253.748829
5211.5,2304.906044
5212,2358.121705
5212.5,2410.713345
5213,2460.065058
5213.5,2504.470381
5214,2543.046068
5214.5,2574.02322
5215,2594.059597
5215.5,2600.616266
5216,2595.852935
5216.5,2587.175942
5217,2581.947878
5217.494792,2581.427316
5217.989583,2580.550954
5218.484375,2574.323814
5218.979167,2563.457539
5219.473958,2553.095647
5219.96875,2546.107935
5220.463542,2537.244495
5220.958333,2515.074641
5221.453125,2470.744409
5221.947917,2406.073337
5222.442708,2333.84954
5222.9375,2269.784277
