,TVD,PP,FP,PP_ED,FP_ED,PP_ED_SF,FP_ED_SF,MW
7079,3539.5,1691.8619,2556.508471,9.192203916,13.88999137,9.692203916,13.38999137,10.9
7080,3540,1690.987915,2556.69569,9.186157729,13.88904655,9.686157729,13.38904655,10.9
7081,3540.5,1689.513589,2557.087264,9.176852405,13.889212,9.676852405,13.389212,10.9
7082,3541,1687.629262,2557.623303,9.16532304,13.89016197,9.66532304,13.39016197,10.9
7083,3541.5,1685.8976,2558.056331,9.154625917,13.89055231,9.654625917,13.39055231,10.9
7084,3542,1684.915421,2558.199191,9.148001027,13.88936711,9.648001027,13.38936711,10.9
7085,3542.5,1684.889253,2557.993862,9.146567791,13.88629207,9.646567791,13.38629207,10.9
7086,3543,1685.580831,2557.592757,9.149030761,13.88215527,9.649030761,13.38215527,10.9
7087,3543.5,1686.611414,2557.390621,9.153332831,13.87909944,9.653332831,13.37909944,10.9
7088,3544,1687.762925,2557.733769,9.158289877,13.87900335,9.658289877,13.37900335,10.9
7089,3544.5,1689.030845,2558.66057,9.163877107,13.88207391,9.663877107,13.38207391,10.9
7090,3545,1690.45689,2559.930178,9.170320548,13.88700324,9.670320548,13.38700324,10.9
7091,3545.5,1691.940224,2561.070032,9.177072908,13.8912274,9.677072908,13.3912274,10.9
7092,3546,1693.228273,2561.733556,9.182764288,13.89286713,9.682764288,13.39286713,10.9
7093,3546.5,1694.122925,2561.792939,9.186320887,13.89123046,9.686320887,13.39123046,10.9
7094,3547,1694.6616,2561.449481,9.187946475,13.88741017,9.687946475,13.38741017,10.9
7095,3547.5,1695.105873,2561.121573,9.189059863,13.88367525,9.689059863,13.38367525,10.9
7096,3548,1695.720041,2561.23526,9.191093798,13.8823349,9.691093798,13.3823349,10.9
7097,3548.5,1696.567194,2561.884291,9.194389796,13.88389618,9.694389796,13.38389618,10.9
7098,3549,1697.573897,2562.764542,9.198549411,13.88670992,9.698549411,13.38670992,10.9
7099,3549.5,1698.772816,2563.533407,9.203749259,13.88891939,9.703749259,13.38891939,10.9
7100,3550,1700.416614,2564.120807,9.211357604,13.89014522,9.711357604,13.39014522,10.9
7101,3550.5,1702.776918,2564.737281,9.22284466,13.89152817,9.72284466,13.39152817,10.9
7102,3551,1705.811795,2565.566745,9.23798169,13.89406421,9.73798169,13.39406421,10.9
7103,3551.5,1709.022793,2566.620249,9.254068126,13.89781268,9.754068126,13.39781268,10.9
7104,3552,1711.742025,2567.764357,9.267487577,13.90205061,9.767487577,13.40205061,10.9
7105,3552.5,1713.629468,2568.886565,9.276400518,13.90616881,9.776400518,13.40616881,10.9
7106,3553,1714.805669,2570.017157,9.28146133,13.91033123,9.78146133,13.41033123,10.9
7107,3553.5,1715.566362,2571.177419,9.284272072,13.91465305,9.784272072,13.41465305,10.9
7108,3554,1716.076312,2572.199412,9.285725248,13.91822546,9.785725248,13.41822546,10.9
7109,3554.5,1716.333396,2572.89129,9.285809946,13.92001088,9.785809946,13.42001088,10.9
7110,3555,1716.351912,2573.316373,9.284604091,13.92035255,9.784604091,13.42035255,10.9
7111,3555.5,1716.325133,2573.790001,9.283153583,13.9209567,9.783153583,13.4209567,10.9
7112,3556,1716.580071,2574.611623,9.283227001,13.92344262,9.783227001,13.42344262,10.9
7113,3556.5,1717.334208,2575.934425,9.285999676,13.92863784,9.785999676,13.42863784,10.9
7114,3557,1718.507404,2577.666489,9.291037196,13.93604425,9.791037196,13.43604425,10.9
7115,3557.5,1719.758784,2579.376144,9.29649594,13.94332744,9.79649594,13.44332744,10.9
7116,3558,1720.74035,2580.569609,9.300494819,13.94781861,9.800494819,13.44781861,10.9
7117,3558.5,1721.341497,2581.09117,9.302436729,13.94867743,9.802436729,13.44867743,10.9
7118,3559,1721.693497,2581.102551,9.303031843,13.9467793,9.803031843,13.4467793,10.9
7119,3559.5,1721.970136,2580.762999,9.303219641,13.94298572,9.803219641,13.44298572,10.9
7120,3560,1722.223552,2580.161072,9.303281937,13.93777588,9.803281937,13.43777588,10.9
7121,3560.5,1722.390704,2579.459627,9.302878289,13.93203,9.802878289,13.43203,10.9
7122,3561,1722.365355,2578.7971,9.301435177,13.9264959,9.801435177,13.4264959,10.9
7123,3561.5,1722.028797,2578.25511,9.298312059,13.92161422,9.798312059,13.42161422,10.9
7124,3562,1721.229077,2577.978151,9.292689268,13.91816477,9.792689268,13.41816477,10.9
7125,3562.5,1719.781575,2578.082495,9.283571257,13.9167746,9.783571257,13.4167746,10.9
7126,3563,1717.575463,2578.58326,9.270361314,13.91752445,9.770361314,13.41752445,10.9
7127,3563.5,1714.784464,2579.292799,9.253998686,13.91940076,9.753998686,13.41940076,10.9
7128,3564,1711.915516,2579.967055,9.237220043,13.92108615,9.737220043,13.42108615,10.9
7129,3564.5,1709.534443,2580.483527,9.223078235,13.92191982,9.723078235,13.42191982,10.9
7130,3565,1707.845326,2580.659193,9.212673029,13.92091484,9.712673029,13.42091484,10.9
7131,3565.5,1706.612567,2580.294927,9.204732137,13.91699798,9.704732137,13.41699798,10.9
7132,3566,1705.512726,2579.580519,9.197510281,13.91119396,9.697510281,13.41119396,10.9
7133,3566.5,1704.467974,2578.843184,9.190587486,13.90526795,9.690587486,13.40526795,10.9
7134,3567,1703.662817,2578.170952,9.184958361,13.89969459,9.684958361,13.39969459,10.9
7135,3567.5,1703.258539,2577.432826,9.181491776,13.89376759,9.681491776,13.39376759,10.9
7136,3568,1703.215406,2576.563543,9.179972651,13.88713534,9.679972651,13.38713534,10.9
7137,3568.5,1703.330655,2575.551378,9.179307482,13.87973495,9.679307482,13.37973495,10.9
7138,3569,1703.353995,2574.335157,9.178147265,13.87123713,9.678147265,13.37123713,10.9
7139,3569.5,1703.112905,2573.022387,9.175562756,13.86222153,9.675562756,13.36222153,10.9
7140,3570,1702.609519,2571.985698,9.171566037,13.85469564,9.671566037,13.35469564,10.9
7141,3570.5,1702.103994,2571.383245,9.16755892,13.84951065,9.66755892,13.34951065,10.9
7142,3571,1702.027007,2570.893699,9.165860713,13.84493515,9.665860713,13.34493515,10.9
7143,3571.5,1702.796791,2570.153953,9.168722422,13.83901374,9.668722422,13.33901374,10.9
7144,3572,1704.675379,2569.217846,9.177552864,13.83203681,9.677552864,13.33203681,10.9
7145,3572.5,1707.715102,2568.523299,9.192631224,13.82636216,9.692631224,13.32636216,10.9
7146,3573,1711.679491,2568.165191,9.212682139,13.8224999,9.712682139,13.3224999,10.9
7147,3573.5,1716.000476,2567.694853,9.234646468,13.81803475,9.734646468,13.31803475,10.9
7148,3574,1720.035892,2566.710918,9.255068078,13.81080732,9.755068078,13.31080732,10.9
7149,3574.5,1723.467614,2565.496991,9.272236107,13.80234455,9.772236107,13.30234455,10.9
7150,3575,1726.43433,2564.72063,9.286897956,13.79623792,9.786897956,13.29623792,10.9
7151,3575.5,1729.178979,2564.669928,9.300361323,13.79403595,9.800361323,13.29403595,10.9
7152,3576,1731.722149,2564.984024,9.312737419,13.79379638,9.812737419,13.29379638,10.9
7153,3576.5,1733.890018,2565.296453,9.323092075,13.79354791,9.823092075,13.29354791,10.9
7154,3577,1735.575308,2565.446737,9.330849377,13.79242778,9.830849377,13.29242778,10.9
7155,3577.5,1736.82442,2565.344039,9.336259849,13.78994807,9.836259849,13.28994807,10.9
7156,3578,1737.675649,2564.939641,9.339530296,13.78584749,9.839530296,13.28584749,10.9
7157,3578.5,1738.086666,2564.640111,9.340434143,13.78231162,9.840434143,13.28231162,10.9
7158,3579,1737.99945,2564.934655,9.338660617,13.78196883,9.838660617,13.28196883,10.9
7159,3579.5,1737.469776,2565.793614,9.334510492,13.78465844,9.834510492,13.28465844,10.9
7160,3580,1736.700188,2566.504958,9.329072776,13.78655435,9.829072776,13.28655435,10.9
7161,3580.5,1735.94383,2566.786798,9.323707638,13.78614288,9.823707638,13.28614288,10.9
7162,3581,1735.335056,2567.070896,9.319136554,13.78574365,9.819136554,13.28574365,10.9
7163,3581.5,1734.720915,2567.695104,9.314537932,13.78717074,9.814537932,13.28717074,10.9
7164,3582,1733.718542,2568.486139,9.30785628,13.78949308,9.80785628,13.28949308,10.9
7165,3582.5,1732.02552,2569.029298,9.297469106,13.79048418,9.797469106,13.29048418,10.9
7166,3583,1729.790113,2569.190086,9.284173729,13.78942273,9.784173729,13.28942273,10.9
7167,3583.5,1727.634459,2569.384576,9.271310058,13.78854244,9.771310058,13.28854244,10.9
7168,3584,1726.101338,2570.105885,9.26179032,13.79048917,9.76179032,13.29048917,10.9
7169,3584.5,1725.129732,2571.373215,9.25528575,13.79536474,9.75528575,13.29536474,10.9
7170,3585,1724.238674,2572.825119,9.249215073,13.80122905,9.749215073,13.30122905,10.9
7171,3585.5,1723.184395,2574.254704,9.242270655,13.80697201,9.742270655,13.30697201,10.9
7172,3586,1722.15203,2575.728708,9.235445695,13.81295158,9.735445695,13.31295158,10.9
7173,3586.5,1721.410461,2577.256575,9.230181882,13.8192183,9.730181882,13.3192183,10.9
7174,3587,1720.824995,2578.735359,9.225756446,13.82522013,9.725756446,13.32522013,10.9
7175,3587.5,1719.886357,2580.174642,9.219439064,13.83100854,9.719439064,13.33100854,10.9
7176,3588,1718.183766,2581.56082,9.209028846,13.8365107,9.709028846,13.3365107,10.9
7177,3588.5,1715.793617,2582.592341,9.194936911,13.84011072,9.694936911,13.34011072,10.9
7178,3589,1713.457703,2583.131826,9.181139501,13.84107329,9.681139501,13.34107329,10.9
7179,3589.5,1712.19983,2583.490973,9.173121553,13.84106943,9.673121553,13.34106943,10.9
7180,3590,1712.556777,2584.296329,9.173756037,13.8434558,9.673756037,13.3434558,10.9
7181,3590.5,1714.09774,2585.63925,9.180731953,13.84872071,9.680731953,13.34872071,10.9
7182,3591,1715.855917,2587.155161,9.188869167,13.85491057,9.688869167,13.35491057,10.9
7183,3591.5,1717.201394,2588.627559,9.194794302,13.86086572,9.694794302,13.36086572,10.9
7184,3592,1718.260795,2590.077519,9.199186199,13.86669907,9.699186199,13.36669907,10.9
7185,3592.5,1719.590076,2591.422823,9.205021554,13.87197057,9.705021554,13.37197057,10.9
7186,3593,1721.511094,2592.496039,9.214022428,13.87578432,9.714022428,13.37578432,10.9
7187,3593.5,1723.80825,2593.266246,9.225033712,13.87797544,9.725033712,13.37797544,10.9
7188,3594,1726.031481,2593.917908,9.235646382,13.87953163,9.735646382,13.37953163,10.9
7189,3594.5,1727.927424,2594.529634,9.244505085,13.88087374,9.744505085,13.38087374,10.9
7190,3595,1729.469008,2595.061235,9.251465755,13.88178686,9.751465755,13.38178686,10.9
7191,3595.5,1730.552816,2595.493912,9.255976037,13.88217062,9.755976037,13.38217062,10.9
7192,3596,1730.919173,2595.7578,9.25664827,13.88165162,9.75664827,13.38165162,10.9
7193,3596.5,1730.496319,2595.668121,9.253100338,13.87924222,9.753100338,13.37924222,10.9
7194,3597,1729.838431,2595.391618,9.248296825,13.87583466,9.748296825,13.37583466,10.9
7195,3597.5,1730.002648,2595.591155,9.247889281,13.87497276,9.747889281,13.37497276,10.9
7196,3598,1731.83595,2596.900955,9.256402863,13.8800453,9.756402863,13.3800453,10.9
7197,3598.5,1735.419728,2599.28665,9.274268808,13.89086612,9.774268808,13.39086612,10.9
7198,3599,1739.987265,2602.091074,9.297386373,13.90392135,9.797386373,13.40392135,10.9
7199,3599.5,1744.362804,2604.636954,9.319471742,13.91559166,9.819471742,13.41559166,10.9
7200,3600,1747.646246,2606.637519,9.335717128,13.92434572,9.835717128,13.42434572,10.9
7201,3600.5,1749.624288,2608.182595,9.344985678,13.93066452,9.844985678,13.43066452,10.9
7202,3601,1750.644515,2609.454752,9.349136539,13.93552406,9.849136539,13.43552406,10.9
7203,3601.5,1751.229767,2610.565199,9.35096363,13.93951878,9.85096363,13.43951878,10.9
7204,3602,1751.752558,2611.68035,9.352456745,13.94353751,9.852456745,13.44353751,10.9
7205,3602.5,1752.292523,2613.03437,9.354041122,13.94883025,9.854041122,13.44883025,10.9
7206,3603,1752.737329,2614.611239,9.35511715,13.95531095,9.85511715,13.45531095,10.9
7207,3603.5,1752.899985,2616.030203,9.354687138,13.96094717,9.854687138,13.46094717,10.9
7208,3604,1752.570104,2616.914889,9.351629086,13.96373094,9.851629086,13.46373094,10.9
7209,3604.5,1751.650762,2617.173177,9.345426987,13.96317198,9.845426987,13.46317198,10.9
7210,3605,1750.387022,2616.987475,9.337389425,13.96024472,9.837389425,13.46024472,10.9
7211,3605.5,1749.448611,2616.732351,9.331089315,13.95694799,9.831089315,13.45694799,10.9
7212,3606,1749.556807,2616.850625,9.330372493,13.95564351,9.830372493,13.45564351,10.9
7213,3606.5,1750.890154,2617.696086,9.336188689,13.95821692,9.836188689,13.45821692,10.9
7214,3607,1752.860377,2619.080749,9.345398779,13.9636644,9.845398779,13.4636644,10.9
7215,3607.5,1754.572799,2620.36099,9.353232043,13.96855371,9.853232043,13.46855371,10.9
7216,3608,1755.511832,2621.121175,9.356940942,13.97066975,9.856940942,13.47066975,10.9
7217,3608.5,1755.716136,2621.45601,9.356733228,13.97051838,9.856733228,13.47051838,10.9
7218,3609,1755.447545,2621.73908,9.354005716,13.97009123,9.854005716,13.47009123,10.9
7219,3609.5,1754.891154,2622.156029,9.349745619,13.97037747,9.849745619,13.47037747,10.9
7220,3610,1754.192573,2622.617511,9.344729238,13.97090087,9.844729238,13.47090087,10.9
7221,3610.5,1753.596539,2622.906341,9.340260451,13.97050452,9.840260451,13.47050452,10.9
7222,3611,1753.372225,2622.965169,9.33777254,13.96888337,9.83777254,13.46888337,10.9
7223,3611.5,1753.592228,2622.915272,9.337651241,13.96668373,9.837651241,13.46668373,10.9
7224,3612,1754.064592,2622.83657,9.338873583,13.96433134,9.838873583,13.46433134,10.9
7225,3612.5,1754.518387,2622.739746,9.339996736,13.96188313,9.839996736,13.46188313,10.9
7226,3613,1754.804774,2622.578477,9.340228521,13.95909258,9.840228521,13.45909258,10.9
7227,3613.5,1754.97483,2622.42478,9.339841141,13.95634309,9.839841141,13.45634309,10.9
7228,3614,1755.220607,2622.471531,9.33985679,13.95466099,9.83985679,13.45466099,10.9
7229,3614.5,1755.724486,2622.89018,9.341245655,13.95495802,9.841245655,13.45495802,10.9
7230,3615,1756.508383,2623.733025,9.344123755,13.95751157,9.844123755,13.45751157,10.9
7231,3615.5,1757.380198,2624.856803,9.347468688,13.96155869,9.847468688,13.46155869,10.9
7232,3616,1758.115602,2625.96137,9.350087229,13.96550252,9.850087229,13.46550252,10.9
7233,3616.5,1758.630229,2626.771228,9.351531066,13.96787814,9.851531066,13.46787814,10.9
7234,3617,1758.95331,2627.142496,9.351956093,13.96792123,9.851956093,13.46792123,10.9
7235,3617.5,1759.001013,2627.081815,9.350917088,13.96566804,9.850917088,13.46566804,10.9
7236,3618,1758.475529,2626.65678,9.346831703,13.96147883,9.846831703,13.46147883,10.9
7237,3618.5,1757.149501,2625.762298,9.338492902,13.95479586,9.838492902,13.45479586,10.9
7238,3619,1755.290048,2624.436374,9.327321872,13.94582213,9.827321872,13.44582213,10.9
7239,3619.5,1753.709907,2623.173918,9.317637941,13.93718808,9.817637941,13.43718808,10.9
7240,3620,1753.111983,2622.442316,9.313174581,13.93137652,9.813174581,13.43137652,10.9
7241,3620.5,1753.488274,2622.370777,9.313887128,13.92907257,9.813887128,13.42907257,10.9
7242,3621,1754.266714,2622.69783,9.31673525,13.92888615,9.81673525,13.42888615,10.9
7243,3621.5,1754.905577,2623.184749,9.318841413,13.92954869,9.818841413,13.42954869,10.9
7244,3622,1755.234057,2623.719474,9.319299035,13.93046486,9.819299035,13.43046486,10.9
7245,3622.5,1755.372893,2624.191068,9.318749762,13.93104564,9.818749762,13.43104564,10.9
7246,3623,1755.523869,2624.643256,9.318265087,13.93152326,9.818265087,13.43152326,10.9
7247,3623.5,1755.833501,2625.179765,9.318622568,13.93244825,9.818622568,13.43244825,10.9
